source_page,source_url,page_key,table_index,section,row_index,Sondeur | Sondeur | Sondeur | Sondeur,Date | Date | Date | Date,EXG | EXG | EXG | Unnamed: 2_level_3,NFP[a] | DVG | DVG | Unnamed: 3_level_3,NFP[a] | ECO | ECO | Unnamed: 4_level_3,NFP[a] | DVC | DVC | Unnamed: 5_level_3,NFP[a] | DVD | DVD | Unnamed: 6_level_3,DVG | LR[b] | LR[b] | Unnamed: 7_level_3,ECO | UPF (DLF-LP) | UPF (DLF-LP) | Unnamed: 8_level_3,DVC | REC | REC | Unnamed: 9_level_3,ENS | Autres | Autres | Unnamed: 10_level_3,ENS | Unnamed: 11_level_1 | Unnamed: 11_level_2 | Unnamed: 11_level_3,ENS | Unnamed: 12_level_1 | Unnamed: 12_level_2 | Unnamed: 12_level_3,ENS | Unnamed: 13_level_1 | Unnamed: 13_level_2 | Unnamed: 13_level_3,ENS | Unnamed: 14_level_1 | Unnamed: 14_level_2 | Unnamed: 14_level_3,DVD | Unnamed: 15_level_1 | Unnamed: 15_level_2 | Unnamed: 15_level_3,LR[b] | Unnamed: 16_level_1 | Unnamed: 16_level_2 | Unnamed: 16_level_3,RN et alliés | Unnamed: 17_level_1 | Unnamed: 17_level_2 | Unnamed: 17_level_3,RN et alliés | Unnamed: 18_level_1 | Unnamed: 18_level_2 | Unnamed: 18_level_3,UPF (DLF-LP) | Unnamed: 19_level_1 | Unnamed: 19_level_2 | Unnamed: 19_level_3,REC | Unnamed: 20_level_1 | Unnamed: 20_level_2 | Unnamed: 20_level_3,Autres | Unnamed: 21_level_1 | Unnamed: 21_level_2 | Unnamed: 21_level_3,row_links_json,Sondeur | Sondeur | Sondeur,Date | Date | Date,Échantillon | Échantillon | Échantillon,LO | Charlon | Unnamed: 3_level_2,REV (NFP) | Mortreux | Unnamed: 4_level_2,REN (Ensemble) | Darmanin | Unnamed: 5_level_2,RES | Brazon | Unnamed: 6_level_2,LR | Garcia | Unnamed: 7_level_2,RN | Verbrugghe | Unnamed: 8_level_2,REC | Viguie-Desplaces | Unnamed: 9_level_2,REV (NFP) | Mortreux | Unnamed: 3_level_2,REN (Ensemble) | Darmanin | Unnamed: 4_level_2,RN | Verbrugghe | Unnamed: 5_level_2,LO | Gasc | Unnamed: 3_level_2,LFI (NFP) | Czapla | Unnamed: 4_level_2,DVG | Cahuzac | Unnamed: 5_level_2,LR | Lepers | Unnamed: 6_level_2,RN | Cousin | Unnamed: 7_level_2,LFI (NFP) | Czapla | Unnamed: 3_level_2,DVG | Cahuzac | Unnamed: 4_level_2,RN | Cousin | Unnamed: 5_level_2,LO | Langouet | Unnamed: 3_level_2,LFI (NFP) | Salerno | Unnamed: 4_level_2,HOR (Ensemble) | Monetti | Unnamed: 5_level_2,EAC | Ben Moulay | Unnamed: 6_level_2,LR | Vanier-Guérin | Unnamed: 7_level_2,RAD (RN) | Ciotti | Unnamed: 8_level_2,DIV | Bovis | Unnamed: 9_level_2,DIV | Wahid Spach | Unnamed: 10_level_2,LFI (NFP) | Salerno | Unnamed: 3_level_2,HOR (Ensemble) | Monetti | Unnamed: 4_level_2,RAD (RN) | Ciotti | Unnamed: 5_level_2,LO | Jochaud | Unnamed: 3_level_2,NPA-R | Caudron | Unnamed: 4_level_2,PRCF | Duterte | Unnamed: 5_level_2,LFI (NFP) | Ali Ben Ali | Unnamed: 6_level_2,LFI diss. | Corbière | Unnamed: 7_level_2,AC | Verhaeghe | Unnamed: 8_level_2,HOR (Ensemble) | Breteau | Unnamed: 9_level_2,DVD | Toche | Unnamed: 10_level_2,RN | Trova | Unnamed: 11_level_2,DIV | Atlani | Unnamed: 12_level_2,LFI (NFP) | Ali Ben Ali | Unnamed: 3_level_2,LFI diss. | Corbière | Unnamed: 4_level_2,REN (Ensemble) | Borne | Unnamed: 3_level_2,RN | Calbrix | Unnamed: 4_level_2,Sondeur | Sondeur,Date | Date,Panel | Panel,NFP | Ne sait pas,RN | Unnamed: 4_level_1,Ne sait pas | Unnamed: 5_level_1,ENS | Ne sait pas,NFP[a] (LFI-PCF-EELV-PS) | Unnamed: 3_level_1,DVG | Unnamed: 4_level_1,ENS (RE-MoDem-HOR-PRV-UDI) | Unnamed: 5_level_1,DVD | Unnamed: 6_level_1,LR[b] | Unnamed: 7_level_1,RN et alliés | Unnamed: 8_level_1,UPF (DLF-LP) | Unnamed: 9_level_1,Autres | Unnamed: 10_level_1,Alliance,Parti ou groupe,Parti ou groupe.1,Sièges projetés,v · m Sondages préélectoraux en France,v · m Sondages préélectoraux en France.1,0,1
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,5,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ipsos"", ""url"": ""https://www.ipsos.com/fr-fr/legislatives-2024/legislatives-2024-lintention-de-vote-48h-du-second-tour""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ipsos,3-4 juillet 2024,10 101,,,,,145-175 25-30%,14-16 2-3%,126-156 22-27%,57-67 10-12%,57-67 10-12%,175-205 30-35 %,—,8-12 1-2%,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,6,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Elabe"", ""url"": ""https://elabe.fr/elections-legislatives-2024-4/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elabe,3-4 juillet 2024,2 005,,,,,165-190 28-33%,165-190 28-33%,120-140 21-24%,35-50 6-9%,35-50 6-9%,200-230 35-40%,—,10-12 1-2%,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,7,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""OpinionWay"", ""url"": ""https://www.opinion-way.com/fr/component/edocman/opinionway-et-vae-solis-pour-les-echos-et-radio-classique-legitrack-vague-4-5-juillet-2024/viewdocument/3444.html?Itemid=0""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpinionWay,3-4 juillet 2024,3 355,,,,,150-180 26-31 %,150-180 26-31 %,125-155 21-27 %,38-50 6-9 %,38-50 6-9 %,205-230 34-39 %,—,8-12 1-2 %,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,8,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Odoxa"", ""url"": ""https://www.publicsenat.fr/actualites/politique/sondage-legislatives-le-rn-loin-de-la-majorite-absolue-le-nfp-en-baisse-la-majorite-se-requinque#:~:text=Selon%20la%20derni%C3%A8re%20%C3%A9tude%20r%C3%A9alis%C3%A9e,avant%20le%201er%20tour.""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odoxa,3-4 juillet 2024,1 005,,,,,140-180 24-31 %,140-180 24-31 %,115-155 20-27 %,40-60 7-10 %,40-60 7-10 %,210-250 36-43 %,—,10-20 1-3 %,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,9,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.tf1info.fr/elections/sondage-exclusif-a-quoi-ressemblera-la-future-assemblee-decouvrez-les-projections-de-notre-enquet-quotidienne-du-4-juillet-2307122.html""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ifop,3-4 juillet 2024,1 916,,,,,170-200 29-35 %,—,95-125 16-22 %,25-45 4-8 %,25-45 4-8 %,210-240 36-42 %,—,15-27 3-5 %,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,10,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Harris Interactive"", ""url"": ""https://harris-interactive.fr/wp-content/uploads/sites/6/2024/07/FYVGTFDSFGHJGFD.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harris Interactive,2-3 juillet 2024,3 383,,,,,159-183 28-32 %,—,110-135 19-23 %,30-50 5-9 %,30-50 5-9 %,190-220 33-38 %,—,17-31 3-5 %,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,11,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Front républicain"", ""url"": ""https://fr.wikipedia.org/wiki/Front_r%C3%A9publicain_(Ve_R%C3%A9publique)""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,,,,,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,12,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.ifop.com/wp-content/uploads/2024/06/ROL24_20240628.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ifop,25-28 juin 2024,2 884,,,,,170-200 29-35 %,10-18 2-3 %,70-100 12-17 %,30-60 5-10 %,30-60 5-10 %,225-265 38-46 %,—,1-5 <1 %,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,13,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Harris Interactive"", ""url"": ""https://harris-interactive.fr/wp-content/uploads/sites/6/2024/06/KYJUGTRUJH5H.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harris Interactive,27-28 juin 2024,2 182,,,,,120-150 21-26 %,—,80-130 14-23 %,30-50 5-9 %,30-50 5-9 %,240-295 42-51 %,0-2 <1 %,10-20 1-3 %,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,14,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.ifop.com/wp-content/uploads/2024/06/ROL24_20240628.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ifop,25-28 juin 2024,2 884,,,,,170-200 29-35 %,10-18 2-3 %,70-100 12-17 %,30-60 5-10 %,30-60 5-10 %,225-265 38-46 %,—,1-5 <1 %,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,15,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Odoxa"", ""url"": ""https://www.odoxa.fr/sondage/participation-massive-record-de-triangulaires-et-rn-a-portee-de-majorite-absolue/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odoxa,26-27 juin 2024,1 896,,,,,150-190 26-33%,150-190 26-33%,70-110 12-19%,15-45 3-8%,15-45 3-8%,265-305 46-53 %,—,—,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,16,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Elabe"", ""url"": ""https://elabe.fr/wp-content/uploads/2024/06/les-francais-et-les-elections-legislatives.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elabe,26-27 juin 2024,1 871,,,,,155-175 27-30%,155-175 27-30%,85-105 15-18%,30-40 5-7%,30-40 5-7%,260-295 45-51%,—,8-10 1-2%,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,17,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.ifop.com/wp-content/uploads/2024/06/ROL24_20240627.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ifop,24-27 juin 2024,2 823,,,,,180-210 31-36 %,5-9 1-2 %,75-110 13-19 %,25-50 4-9 %,25-50 4-9 %,220-260 38-45 %,—,6-10 1–2 %,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,18,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Harris Interactive"", ""url"": ""https://harris-interactive.fr/wp-content/uploads/sites/6/2024/06/NBVCGVHBGNBJHN.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harris Interactive,25-26 juin 2024,2 014,,,,,125-155 22-27 %,—,75-125 13-22 %,30-50 5-9 %,30-50 5-9 %,250-305 43-53 %,0–2 <1 %,10–20 1–3 %,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,19,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Cluster 17"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2024/juin/9870-leg-cluster-17-le-point-25-juin.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cluster 17,22-24 juin 2024,1 681,,,,,180-230 31-40%,—,65-100 11-17%,25-40 4-7%,25-40 4-7%,210-250 36-43 %,—,20-30 3-5%,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,20,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Harris Interactive"", ""url"": ""http://www.commission-des-sondages.fr/notices/files/notices/2024/juin/9866-leg-harris-interactive-challenges-vague-3-le-24-juin.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harris Interactive,21-24 juin 2024,2 325,,,,,150-180 26-31 %,—,85-130 15-23 %,30-50 5-9 %,30-50 5-9 %,230-275 40-48 %,0–2 <1 %,10–20 1–3 %,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,21,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.ifop.com/wp-content/uploads/2024/06/ROL24_20240624.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ifop,21-24 juin 2024,1 843,,,,,185-215 32-37%,6-10 1-2%,70-100 12-17%,30-50 5-9%,30-50 5-9%,220-260 38-45 %,—,3-7 1%,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,22,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Elabe"", ""url"": ""https://elabe.fr/wp-content/uploads/2024/06/22062024_elabe_bfmtv_la-tribune-dimanche_les-francais-et-les-elections-legislatives.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elabe,19-21 juin 2024,2 002,,,,,150-170 26-29%,150-170 26-29%,90-110 16-19%,35-45 6-8%,35-45 6-8%,250-280 43-49%,—,10-12 2%,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,23,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""http://www.commission-des-sondages.fr/notices/files/notices/2024/juin/9860-leg-lci-ifop-le-figaro-sud-radio.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ifop,18-20 juin 2024,2 317,,,,,180-210 31-36%,8-12 1-2%,80-110 14-19%,40-60 7-10%,40-60 7-10%,200-240 35-42 %,—,5-10 1-2%,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,24,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Odoxa"", ""url"": ""https://www.odoxa.fr/sondage/13142-2/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odoxa,19-20 juin 2024,1 861,,,,,160-210 28-36%,160-210 28-36%,70-120 12-21%,10-50 2-9%,10-50 2-9%,250-300 43-52 %,—,—,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,25,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Harris Interactive"", ""url"": ""https://harris-interactive.fr/wp-content/uploads/sites/6/2024/06/BVCXERDFYGBYH.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harris Interactive,19-20 juin 2024,2 004,,,,,135-165 23-29 %,—,95-130 16-23 %,30-50 5-9 %,30-50 5-9 %,235-280 41-48 %,0–2 <1 %,10–20 1–3 %,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,26,,,,,,,,,,,,,,,,,,,,,,,"[{""label"": ""Cluster 17"", ""url"": ""http://www.commission-des-sondages.fr/notices/files/notices/2024/juin/9862-leg-cluster-17-le-point-21-juin.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cluster 17,17-19 juin 2024,2 699,,,,,190-240 33-42%,—,70-100 12-17%,20-30 3-5%,20-30 3-5%,200-250 35-43 %,—,20-30 3-5%,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,12,Projections en sièges,27,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,,,,,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,,,,,,,,
