poll_id,round,scenario_name,polling_company,candidate_name,raw_text_context,estimate_percent_original,estimate_percent_corrected,scenario_total_before,scenario_total_after,percentage_correction_applied,percentage_correction_reason,parse_status,parse_error
V2-SR-ODOXA-001,second_round,Édouard Philippe / Jordan Bardella,Odoxa,Édouard Philippe,Philippe vs Bardella / Édouard Philippe,,,,,,,,
V2-SR-ODOXA-001,second_round,Édouard Philippe / Jordan Bardella,Odoxa,Jordan Bardella,Philippe vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-ELABE-002,second_round,Édouard Philippe / Jordan Bardella,Elabe,Édouard Philippe,Philippe vs Bardella / Édouard Philippe,,,,,,,,
V2-SR-ELABE-002,second_round,Édouard Philippe / Jordan Bardella,Elabe,Jordan Bardella,Philippe vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-ODOXA-003,second_round,Édouard Philippe / Jordan Bardella,Odoxa,Édouard Philippe,Philippe vs Bardella / Édouard Philippe,,,,,,,,
V2-SR-ODOXA-003,second_round,Édouard Philippe / Jordan Bardella,Odoxa,Jordan Bardella,Philippe vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-ODOXA-004,second_round,Édouard Philippe / Jordan Bardella,Odoxa,Édouard Philippe,Philippe vs Bardella / Édouard Philippe,,,,,,,,
V2-SR-ODOXA-004,second_round,Édouard Philippe / Jordan Bardella,Odoxa,Jordan Bardella,Philippe vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-IFOP/HEXAGONE-005,second_round,Édouard Philippe / Jordan Bardella,Ifop/Hexagone,Édouard Philippe,Philippe vs Bardella / Édouard Philippe,,,,,,,,
V2-SR-IFOP/HEXAGONE-005,second_round,Édouard Philippe / Jordan Bardella,Ifop/Hexagone,Jordan Bardella,Philippe vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-ODOXA-006,second_round,Édouard Philippe / Jordan Bardella,Odoxa,Édouard Philippe,Philippe vs Bardella / Édouard Philippe,,,,,,,,
V2-SR-ODOXA-006,second_round,Édouard Philippe / Jordan Bardella,Odoxa,Jordan Bardella,Philippe vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-ODOXA-007,second_round,Gabriel Attal / Jordan Bardella,Odoxa,Gabriel Attal,Attal vs Bardella / Gabriel Attal,,,,,,,,
V2-SR-ODOXA-007,second_round,Gabriel Attal / Jordan Bardella,Odoxa,Jordan Bardella,Attal vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-IFOP/HEXAGONE-008,second_round,Gabriel Attal / Jordan Bardella,Ifop/Hexagone,Gabriel Attal,Attal vs Bardella / Gabriel Attal,,,,,,,,
V2-SR-IFOP/HEXAGONE-008,second_round,Gabriel Attal / Jordan Bardella,Ifop/Hexagone,Jordan Bardella,Attal vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-ELABE-009,second_round,Raphaël Glucksmann / Jordan Bardella,Elabe,Raphaël Glucksmann,Glucksmann vs Bardella / Raphaël Glucksmann,,,,,,,,
V2-SR-ELABE-009,second_round,Raphaël Glucksmann / Jordan Bardella,Elabe,Jordan Bardella,Glucksmann vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-ODOXA-010,second_round,Raphaël Glucksmann / Jordan Bardella,Odoxa,Raphaël Glucksmann,Glucksmann vs Bardella / Raphaël Glucksmann,,,,,,,,
V2-SR-ODOXA-010,second_round,Raphaël Glucksmann / Jordan Bardella,Odoxa,Jordan Bardella,Glucksmann vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-ELABE-011,second_round,Jean-Luc Mélenchon / Jordan Bardella,Elabe,Jean-Luc Mélenchon,Mélenchon vs Bardella / Jean-Luc Mélenchon,,,,,,,,
V2-SR-ELABE-011,second_round,Jean-Luc Mélenchon / Jordan Bardella,Elabe,Jordan Bardella,Mélenchon vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-ODOXA-012,second_round,Jean-Luc Mélenchon / Jordan Bardella,Odoxa,Jean-Luc Mélenchon,Mélenchon vs Bardella / Jean-Luc Mélenchon,,,,,,,,
V2-SR-ODOXA-012,second_round,Jean-Luc Mélenchon / Jordan Bardella,Odoxa,Jordan Bardella,Mélenchon vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-IFOP/HEXAGONE-013,second_round,Jean-Luc Mélenchon / Jordan Bardella,Ifop/Hexagone,Jean-Luc Mélenchon,Mélenchon vs Bardella / Jean-Luc Mélenchon,,,,,,,,
V2-SR-IFOP/HEXAGONE-013,second_round,Jean-Luc Mélenchon / Jordan Bardella,Ifop/Hexagone,Jordan Bardella,Mélenchon vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-ELABE-014,second_round,Bruno Retailleau / Jordan Bardella,Elabe,Bruno Retailleau,Retailleau vs Bardella / Bruno Retailleau,,,,,,,,
V2-SR-ELABE-014,second_round,Bruno Retailleau / Jordan Bardella,Elabe,Jordan Bardella,Retailleau vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-IFOP/HEXAGONE-015,second_round,Bruno Retailleau / Jordan Bardella,Ifop/Hexagone,Bruno Retailleau,Retailleau vs Bardella / Bruno Retailleau,,,,,,,,
V2-SR-IFOP/HEXAGONE-015,second_round,Bruno Retailleau / Jordan Bardella,Ifop/Hexagone,Jordan Bardella,Retailleau vs Bardella / Jordan Bardella,,,,,,,,
V2-SR-ELABE-016,second_round,Édouard Philippe / Marine Le Pen,Elabe,Édouard Philippe,Philippe vs Le Pen / Édouard Philippe,,,,,,,,
V2-SR-ELABE-016,second_round,Édouard Philippe / Marine Le Pen,Elabe,Marine Le Pen,Philippe vs Le Pen / Marine Le Pen,,,,,,,,
V2-SR-ODOXA-017,second_round,Édouard Philippe / Marine Le Pen,Odoxa,Édouard Philippe,Philippe vs Le Pen / Édouard Philippe,,,,,,,,
V2-SR-ODOXA-017,second_round,Édouard Philippe / Marine Le Pen,Odoxa,Marine Le Pen,Philippe vs Le Pen / Marine Le Pen,,,,,,,,
V2-SR-IFOP/HEXAGONE-018,second_round,Édouard Philippe / Marine Le Pen,Ifop/Hexagone,Édouard Philippe,Philippe vs Le Pen / Édouard Philippe,,,,,,,,
V2-SR-IFOP/HEXAGONE-018,second_round,Édouard Philippe / Marine Le Pen,Ifop/Hexagone,Marine Le Pen,Philippe vs Le Pen / Marine Le Pen,,,,,,,,
V2-SR-IFOP-019,second_round,Édouard Philippe / Marine Le Pen,Ifop,Édouard Philippe,Philippe vs Le Pen / Édouard Philippe,,,,,,,,
V2-SR-IFOP-019,second_round,Édouard Philippe / Marine Le Pen,Ifop,Marine Le Pen,Philippe vs Le Pen / Marine Le Pen,,,,,,,,
V2-SR-IFOP-020,second_round,Édouard Philippe / Marine Le Pen,Ifop,Édouard Philippe,Philippe vs Le Pen / Édouard Philippe,,,,,,,,
V2-SR-IFOP-020,second_round,Édouard Philippe / Marine Le Pen,Ifop,Marine Le Pen,Philippe vs Le Pen / Marine Le Pen,,,,,,,,
V2-SR-ELABE-021,second_round,Gabriel Attal / Marine Le Pen,Elabe,Gabriel Attal,Attal vs Le Pen / Gabriel Attal,,,,,,,,
V2-SR-ELABE-021,second_round,Gabriel Attal / Marine Le Pen,Elabe,Marine Le Pen,Attal vs Le Pen / Marine Le Pen,,,,,,,,
V2-SR-IFOP-022,second_round,Gabriel Attal / Marine Le Pen,Ifop,Gabriel Attal,Attal vs Le Pen / Gabriel Attal,,,,,,,,
V2-SR-IFOP-022,second_round,Gabriel Attal / Marine Le Pen,Ifop,Marine Le Pen,Attal vs Le Pen / Marine Le Pen,,,,,,,,
V2-SR-IFOP-023,second_round,Gabriel Attal / Marine Le Pen,Ifop,Gabriel Attal,Attal vs Le Pen / Gabriel Attal,,,,,,,,
V2-SR-IFOP-023,second_round,Gabriel Attal / Marine Le Pen,Ifop,Marine Le Pen,Attal vs Le Pen / Marine Le Pen,,,,,,,,
V2-SR-CLUSTER17-024,second_round,Jean-Luc Mélenchon / Marine Le Pen,Cluster17,Jean-Luc Mélenchon,Mélenchon vs Le Pen / Jean-Luc Mélenchon,,,,,,,,
V2-SR-CLUSTER17-024,second_round,Jean-Luc Mélenchon / Marine Le Pen,Cluster17,Marine Le Pen,Mélenchon vs Le Pen / Marine Le Pen,,,,,,,,
V2-SR-IFOP-025,second_round,Jean-Luc Mélenchon / Marine Le Pen,Ifop,Jean-Luc Mélenchon,Mélenchon vs Le Pen / Jean-Luc Mélenchon,,,,,,,,
V2-SR-IFOP-025,second_round,Jean-Luc Mélenchon / Marine Le Pen,Ifop,Marine Le Pen,Mélenchon vs Le Pen / Marine Le Pen,,,,,,,,
V2-SR-CLUSTER17-026,second_round,François Ruffin / Marine Le Pen,Cluster17,François Ruffin,Ruffin vs Le Pen / François Ruffin,,,,,,,,
V2-SR-CLUSTER17-026,second_round,François Ruffin / Marine Le Pen,Cluster17,Marine Le Pen,Ruffin vs Le Pen / Marine Le Pen,,,,,,,,
V2-SR-ODOXA-027,second_round,Macron / Le Pen rerun,Odoxa,Emmanuel Macron,Macron vs Le Pen rerun / Emmanuel Macron,,,,,,,,
V2-SR-ODOXA-027,second_round,Macron / Le Pen rerun,Odoxa,Marine Le Pen,Macron vs Le Pen rerun / Marine Le Pen,,,,,,,,
V2-SR-ELABE-028,second_round,Macron / Le Pen rerun,Elabe,Emmanuel Macron,Macron vs Le Pen rerun / Emmanuel Macron,,,,,,,,
V2-SR-ELABE-028,second_round,Macron / Le Pen rerun,Elabe,Marine Le Pen,Macron vs Le Pen rerun / Marine Le Pen,,,,,,,,
V2-SR-CLUSTER17-029,second_round,Macron / Le Pen rerun,Cluster17,Emmanuel Macron,Macron vs Le Pen rerun / Emmanuel Macron,,,,,,,,
V2-SR-CLUSTER17-029,second_round,Macron / Le Pen rerun,Cluster17,Marine Le Pen,Macron vs Le Pen rerun / Marine Le Pen,,,,,,,,
V2-SR-IFOP-030,second_round,Macron / Le Pen rerun,Ifop,Emmanuel Macron,Macron vs Le Pen rerun / Emmanuel Macron,,,,,,,,
V2-SR-IFOP-030,second_round,Macron / Le Pen rerun,Ifop,Marine Le Pen,Macron vs Le Pen rerun / Marine Le Pen,,,,,,,,
V2-SR-RÉSULTATS-OFFICIELS-031,second_round,Macron / Le Pen official 2022,Résultats officiels,Emmanuel Macron,Macron vs Le Pen official 2022 / Emmanuel Macron,,,,,,,,
V2-SR-RÉSULTATS-OFFICIELS-031,second_round,Macron / Le Pen official 2022,Résultats officiels,Marine Le Pen,Macron vs Le Pen official 2022 / Marine Le Pen,,,,,,,,
RAW-FR-ELABE-01-004,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Fabien Roussel,25,25.0,2.5,410.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-004,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Marine Tondelier,35,35.0,3.5,410.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-004,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Raphaël Glucksmann,105,105.0,10.5,410.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-004,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Gabriel Attal,—,,,410.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-004,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Édouard Philippe,165,165.0,16.5,410.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-004,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Nicolas Dupont-Aignan,15,15.0,1.5,410.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-004,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Unnamed: 15_level_1,,,,410.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-004,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Unnamed: 16_level_1,,,,410.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-004,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Unnamed: 17_level_1,,,,410.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-004,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Unnamed: 18_level_1,,,,410.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-005,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Arlette Arthaud,15,15.0,1.5,464.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-005,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Jean-Luc Mélenchon,145,145.0,14.5,464.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-005,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Fabien Roussel,25,25.0,2.5,464.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-005,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Marine Tondelier,35,35.0,3.5,464.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-005,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Gabriel Attal,135,135.0,13.5,464.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-005,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Édouard Philippe,—,,,464.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-005,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Nicolas Dupont-Aignan,15,15.0,1.5,464.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-005,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Éric Zemmour,35,35.0,3.5,464.5,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-005,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Unnamed: 15_level_1,,,,464.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-005,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Unnamed: 16_level_1,,,,464.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-005,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Unnamed: 17_level_1,,,,464.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-005,first_round,Hypothèse Raphaël Glucksmann / Villepin,Elabe,Unnamed: 18_level_1,,,,464.5,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-006,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Arlette Arthaud,15,15.0,1.5,280.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-006,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Jean-Luc Mélenchon,145,145.0,14.5,280.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-006,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Marine Tondelier,—,,,280.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-006,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Gabriel Attal,—,,,280.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-006,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Nicolas Dupont-Aignan,15,15.0,1.5,280.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-006,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Éric Zemmour,25,25.0,2.5,280.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-006,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Unnamed: 15_level_1,,,,280.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-006,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Unnamed: 16_level_1,,,,280.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-006,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Unnamed: 17_level_1,,,,280.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-006,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Unnamed: 18_level_1,,,,280.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-007,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Arlette Arthaud,15,15.0,1.5,640.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-007,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Fabien Roussel,25,25.0,2.5,640.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-007,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Marine Tondelier,—,,,640.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-007,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Gabriel Attal,155,155.0,15.5,640.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-007,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Édouard Philippe,—,,,640.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-007,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Nicolas Dupont-Aignan,15,15.0,1.5,640.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-007,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Marine Le Pen,355,355.0,35.5,640.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-007,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Éric Zemmour,35,35.0,3.5,640.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-007,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Unnamed: 15_level_1,,,,640.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-007,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Unnamed: 16_level_1,,,,640.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-007,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Unnamed: 17_level_1,,,,640.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-007,first_round,Hypothèse François Ruffin / François Hollande,Elabe,Unnamed: 18_level_1,,,,640.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-008,first_round,Hypothèse Raphaël Glucksmann / Autre,Elabe,Jean-Luc Mélenchon,145,145.0,14.5,487.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-008,first_round,Hypothèse Raphaël Glucksmann / Autre,Elabe,Fabien Roussel,25,25.0,2.5,487.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-008,first_round,Hypothèse Raphaël Glucksmann / Autre,Elabe,Raphaël Glucksmann,85,85.0,8.5,487.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-008,first_round,Hypothèse Raphaël Glucksmann / Autre,Elabe,Gabriel Attal,75,75.0,7.5,487.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-008,first_round,Hypothèse Raphaël Glucksmann / Autre,Elabe,Bruno Retailleau,85,85.0,8.5,487.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-008,first_round,Hypothèse Raphaël Glucksmann / Autre,Elabe,Nicolas Dupont-Aignan,15,15.0,1.5,487.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-008,first_round,Hypothèse Raphaël Glucksmann / Autre,Elabe,Autre,—,,,487.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-008,first_round,Hypothèse Raphaël Glucksmann / Autre,Elabe,Unnamed: 15_level_1,,,,487.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-008,first_round,Hypothèse Raphaël Glucksmann / Autre,Elabe,Unnamed: 16_level_1,,,,487.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-008,first_round,Hypothèse Raphaël Glucksmann / Autre,Elabe,Unnamed: 17_level_1,,,,487.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-008,first_round,Hypothèse Raphaël Glucksmann / Autre,Elabe,Unnamed: 18_level_1,,,,487.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-009,first_round,Hypothèse François Hollande / Villepin,Elabe,Gabriel Attal,—,,,424.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-009,first_round,Hypothèse François Hollande / Villepin,Elabe,Nicolas Dupont-Aignan,15,15.0,1.5,424.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-009,first_round,Hypothèse François Hollande / Villepin,Elabe,Marine Le Pen,345,345.0,34.5,424.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-ELABE-01-009,first_round,Hypothèse François Hollande / Villepin,Elabe,Unnamed: 15_level_1,,,,424.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-009,first_round,Hypothèse François Hollande / Villepin,Elabe,Unnamed: 16_level_1,,,,424.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-009,first_round,Hypothèse François Hollande / Villepin,Elabe,Unnamed: 17_level_1,,,,424.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-ELABE-01-009,first_round,Hypothèse François Hollande / Villepin,Elabe,Unnamed: 18_level_1,,,,424.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-VERIAN-01-010,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Verian,Arlette Arthaud,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-VERIAN-01-010,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Verian,Marine Tondelier,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-VERIAN-01-010,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Verian,Nicolas Dupont-Aignan,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-VERIAN-01-010,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Verian,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-VERIAN-01-010,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Verian,Unnamed: 15_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-VERIAN-01-010,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Verian,Unnamed: 16_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-VERIAN-01-010,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Verian,Unnamed: 17_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-VERIAN-01-010,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Verian,Unnamed: 18_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-011,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Nicolas Dupont-Aignan,—,,,100.5,100.5,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-011,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Autre,—,,,100.5,100.5,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-011,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Unnamed: 15_level_1,,,,100.5,100.5,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-011,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Unnamed: 16_level_1,,,,100.5,100.5,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-011,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Unnamed: 17_level_1,,,,100.5,100.5,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-011,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Unnamed: 18_level_1,,,,100.5,100.5,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-012,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Édouard Philippe,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-012,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Nicolas Dupont-Aignan,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-012,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-012,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Unnamed: 15_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-012,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Unnamed: 16_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-012,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Unnamed: 17_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-012,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Unnamed: 18_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-013,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Gabriel Attal,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-013,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Nicolas Dupont-Aignan,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-013,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Autre,—,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-013,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Unnamed: 15_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-013,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Unnamed: 16_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-013,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Unnamed: 17_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-OPINIONWAY-01-013,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,OpinionWay,Unnamed: 18_level_1,,,,100.0,100.0,False,unchanged,not_tested,
RAW-FR-IFOP-01-014,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Arlette Arthaud,05,5.0,0.5,136.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-01-014,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Édouard Philippe,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
RAW-FR-IFOP-01-014,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Éric Zemmour,35,35.0,3.5,136.0,100.0,True,scenario_total_aberrant,parsed,
RAW-FR-IFOP-01-014,first_round,Scénario Édouard Philippe / Gabriel Attal / Marine Le Pen,Ifop,Autre,—,,,136.0,100.0,False,scenario_total_aberrant,not_tested,
