source_pdf,source_sha256,page,visual_row,y_center,word_count,row_text,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,66,500.642578125,8,18-20 juin 180-210 8-12 80-110 40-60 200-240 5-10,18-20 juin,180-210,8-12,80-110,40-60,200-240,5-10,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,67,504.142578125,4,s/notices/20 2 317 —,s/notices/20,2 317,—,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,68,508.142578125,8,2024 31-36% 1-2% 14-19% 7-10% 35-42 % 1-2%,2024,31-36%,1-2%,14-19%,7-10%,35-42 %,1-2%,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,69,511.64259338378906,1,24/juin/986,24/juin/986,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,70,519.142578125,1,0-leg-lci-ifo,0-leg-lci-ifo,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,71,526.642578125,1,p-le-figaro-s,p-le-figaro-s,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,72,534.142578125,1,ud-radio.pd,ud-radio.pd,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,73,541.642578125,1,f),f),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,74,555.142578125,2,Odoxa (http,Odoxa (http,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,75,562.642578125,1,s://www.odo,s://www.odo,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,76,566.642578125,6,19-20 juin 160-210 70-120 10-50 250-300,19-20 juin,160-210,70-120,10-50,250-300,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,77,570.142578125,5,xa.fr/sonda 1 861 — —,xa.fr/sonda,1 861,—,—,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,78,574.142578125,6,2024 28-36% 12-21% 2-9% 43-52 %,2024,28-36%,12-21%,2-9%,43-52 %,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,79,577.642578125,1,ge/13142-,ge/13142-,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,80,585.142578125,1,2/),2/),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,81,598.642578125,1,Harris,Harris,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,82,606.142578125,1,Interactive,Interactive,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,83,613.642578125,1,(https://harri,(https://harri,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,84,621.142578125,1,s-interactiv,s-interactiv,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,85,628.642578125,9,e.fr/wp-cont 19-20 juin 135-165 95-130 30-50 235-280 0–2 10–20,e.fr/wp-cont,19-20 juin,135-165,95-130,30-50,235-280,0–2,10–20,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,86,632.642578125,3,2 004 —,2 004,—,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,87,636.142578125,14,ent/upload 2024 23-29 % 16-23 % 5-9 % 41-48 % <1 % 1–3 %,ent/upload,2024,23-29 %,16-23 %,5-9 %,41-48 %,<1 %,1–3 %,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,88,643.642578125,1,s/sites/6/20,s/sites/6/20,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,89,651.142578125,1,24/06/BVC,24/06/BVC,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,90,658.642578125,1,XERDFYG,XERDFYG,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,91,666.142578125,1,BYH.pdf),BYH.pdf),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,92,679.642578125,2,Cluster 17,Cluster 17,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,93,687.142578125,1,(http://www.,(http://www.,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,94,694.642578125,1,commission,commission,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,95,702.142578125,1,-des-sonda,-des-sonda,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,96,709.642578125,1,ges.fr/notic,ges.fr/notic,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,97,713.642578125,7,17-19 juin 190-240 70-100 20-30 200-250 20-30,17-19 juin,190-240,70-100,20-30,200-250,20-30,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,98,717.142578125,5,es/files/noti 2 699 — —,es/files/noti,2 699,—,—,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,99,721.142578125,7,2024 33-42% 12-17% 3-5% 35-43 % 3-5%,2024,33-42%,12-17%,3-5%,35-43 %,3-5%,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,100,724.642578125,1,ces/2024/jui,ces/2024/jui,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,101,732.142578125,1,n/9862-leg-,n/9862-leg-,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,102,739.642578125,1,cluster-17-l,cluster-17-l,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,103,747.142578125,1,e-point-21-j,e-point-21-j,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,104,754.642578125,1,uin.pdf),uin.pdf),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,105,767.1140747070312,14,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,Début de la campagne électorale officielle en vue du premier tour (17 juin 2024).,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,13,106,777.6140747070312,26,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,1,42.642578125,2,Cluster 17,Cluster 17,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,2,50.142578125,1,(https://clust,(https://clust,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,3,57.642578125,1,er17.com/w,er17.com/w,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,4,65.142578125,1,p-content/u,p-content/u,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,5,72.642578125,1,ploads/202,ploads/202,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,6,76.142578125,8,11-12 juin 190–235 10–14 70–100 25–35 195–245 10–16,11-12 juin,190–235,10–14,70–100,25–35,195–245,10–16,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,7,80.142578125,4,4/06/Sonda 2 764 —,4/06/Sonda,2 764,—,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,8,83.642578125,13,2024 33–41 % 2 % 12–17 % 4–6 % 34–42 % 2–3 %,2024,33–41 %,2 %,12–17 %,4–6 %,34–42 %,2–3 %,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,9,87.642578125,1,ge-Cluster1,ge-Cluster1,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,10,95.142578125,1,7-Le-Point-,7-Le-Point-,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,11,102.642578125,1,Legislatives,Legislatives,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,12,110.142578125,1,-14-juin-4.p,-14-juin-4.p,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,13,117.642578125,1,df),df),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,14,131.14257431030273,2,Elabe (http,Elabe (http,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,15,138.642578125,1,s://elabe.fr/,s://elabe.fr/,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,16,146.142578125,1,wp-content/,wp-content/,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,17,153.642578125,1,uploads/20,uploads/20,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,18,161.142578125,1,24/06/1206,24/06/1206,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,19,164.642578125,7,11-12 juin 150–190 90–130 30–40 220–270 10–20,11-12 juin,150–190,90–130,30–40,220–270,10–20,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,20,168.642578125,4,2024_elabe 1 502 —,2024_elabe,1 502,—,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,21,172.142578125,11,2024 26–33 % 16–23 % 5–7 % 38–47 % 2–3 %,2024,26–33 %,16–23 %,5–7 %,38–47 %,2–3 %,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,22,176.142578125,1,_bfmtv_les-,_bfmtv_les-,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,23,183.642578125,1,francais-et-l,francais-et-l,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,24,191.142578125,1,es-elections,es-elections,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,25,198.642578125,1,-legislative,-legislative,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,26,206.142578125,1,s.pdf),s.pdf),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,27,218.61406707763672,21,"Le président de Les Républicains, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président de Les Républicains, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).",,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,28,229.11406707763672,25,"Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).",,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,29,241.142578125,1,Harris,Harris,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,30,248.642578125,1,Interactive,Interactive,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,31,256.142578125,1,(https://ww,(https://ww,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,32,263.642578125,1,w.commissi,w.commissi,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,33,271.142578125,1,on-des-son,on-des-son,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,34,278.642578125,1,dages.fr/not,dages.fr/not,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,35,282.642578125,8,9-10 juin 115–145 125–155 40–55 235–265 0–2 5–20,9-10 juin,115–145,125–155,40–55,235–265,0–2,5–20,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,36,286.142578125,4,ices/files/no 2 340 —,ices/files/no,2 340,—,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,37,290.142578125,13,2024 20–25 % 22–27 % 7–10 % 41–46 % <1 % 1–3 %,2024,20–25 %,22–27 %,7–10 %,41–46 %,<1 %,1–3 %,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,38,293.642578125,1,tices/2024/j,tices/2024/j,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,39,301.142578125,1,uin/9847-le,uin/9847-le,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,40,308.642578125,1,g-harris-inte,g-harris-inte,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,41,316.142578125,1,ractive-chall,ractive-chall,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,42,323.642578125,1,enges-m6-rt,enges-m6-rt,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,43,331.142578125,1,l.pdf),l.pdf),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,44,343.6140594482422,30,Le président de la République Emmanuel Macron déclare la dissolution de l'Assemblée nationale et convoque des élections législatives pour le 30 juin et le 7 juillet 2024 (9 juin 2024).,Le président de la République Emmanuel Macron déclare la dissolution de l'Assemblée nationale et convoque des élections législatives pour le 30 juin et le 7 juillet 2024 (9 juin 2024).,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,45,355.642578125,2,Ipsos (http,Ipsos (http,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,46,363.142578125,1,s://www.bfm,s://www.bfm,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,47,370.642578125,1,tv.com/politi,tv.com/politi,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,48,378.142578125,1,que/front-na,que/front-na,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,49,385.642578125,1,tional/entre-,tional/entre-,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,50,393.142578125,1,243-a-305-s,243-a-305-s,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,51,400.642578125,1,ieges-un-so,ieges-un-so,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,52,408.142578125,2,ndage-com 8-13,ndage-com,8-13,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,53,411.73001776801215,9,55–79 20–22 117–165 (+3 DVC) 7–8 44–60 243–305 10–11,55–79,20–22,117–165 (+3 DVC),7–8,44–60,243–305,10–11,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,54,415.642578125,5,mande-par-l décembre 4 000 —,mande-par-l,décembre,4 000,—,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,55,419.142578125,14,10–14 % 3–4 % 21–29 % 1 % 8–10 % 42–53 % 2 %,10–14 %,3–4 %,21–29 %,1 %,8–10 %,42–53 %,2 %,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,56,423.142578125,2,r-donne-la- 2023,r-donne-la-,2023,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,57,430.642578125,1,majorite-au-,majorite-au-,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,58,438.142578125,1,rn-en-cas-d,rn-en-cas-d,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,59,445.642578125,1,e-legislative,e-legislative,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,60,453.142578125,1,s-anticipees,s-anticipees,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,61,460.642578125,1,_AN-20240,_AN-20240,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,62,468.142578125,1,3150589.ht,3150589.ht,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,63,475.642578125,1,ml),ml),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,64,489.142578125,2,Elabe (http,Elabe (http,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,65,496.642578125,1,s://elabe.fr/,s://elabe.fr/,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,66,504.142578125,1,wp-content/,wp-content/,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,67,511.64259338378906,1,uploads/20,uploads/20,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,14,68,519.142578125,10,23/04/2023 3-5 avril 150–180 15–20 130–155 60–75 150–175 1–2 12–15,23/04/2023,3-5 avril,150–180,15–20,130–155,60–75,150–175,1–2,12–15,,,
